funded_amnt,emp_length,annual_inc,home_ownership,grade,last_pymnt_amnt,mort_acc,pub_rec,int_rate,open_acc,num_actv_rev_tl,mo_sin_rcnt_rev_tl_op,mo_sin_old_rev_tl_op,bc_util,bc_open_to_buy,avg_cur_bal,acc_open_past_24mths,loan_status
20500.0,7,50000.0,4,4,257.84,0.0,0.0,17.56,10.0,4.0,15.0,304.0,16.7,20826.0,2262.0,4.0,1
3000.0,10,94000.0,6,6,1850.05,4.0,0.0,13.67,11.0,2.0,12.0,303.0,70.9,2651.0,27926.0,7.0,0
21250.0,1,54000.0,5,3,574.89,0.0,0.0,21.0,13.0,11.0,32.0,136.0,93.4,956.0,3649.0,1.0,1
12000.0,10,68000.0,4,6,7275.36,3.0,0.0,12.12,9.0,4.0,18.0,226.0,56.5,19532.0,2819.0,1.0,0
24250.0,10,55000.0,5,6,818.09,0.0,0.0,13.11,13.0,11.0,29.0,205.0,48.5,18189.0,2439.0,0.0,0
16000.0,10,92000.0,6,5,557.51,5.0,0.0,15.31,16.0,13.0,10.0,196.0,62.3,8701.0,7909.0,7.0,0
12000.0,9,60000.0,5,6,7648.23,0.0,0.0,13.11,19.0,8.0,6.0,230.0,36.6,31972.0,4319.0,5.0,0
26375.0,3,70000.0,4,3,1003.19,1.0,1.0,21.7,17.0,10.0,3.0,107.0,8.5,25767.0,5652.0,10.0,1
31050.0,9,78000.0,6,7,979.49,3.0,0.0,7.9,15.0,7.0,3.0,180.0,68.2,14348.0,16887.0,4.0,0
35000.0,5,140000.0,5,3,25.2,0.0,0.0,19.99,9.0,5.675353736832263,14.10822232888069,178.48733084417407,91.3,2962.0,13796.095652770158,2.0,1
2500.0,1,60000.0,6,7,992.29,8.0,0.0,8.9,10.0,4.0,10.0,339.0,18.4,14034.0,26429.0,6.0,0
20675.0,7,180000.0,5,5,729.45,0.0,0.0,14.33,4.0,3.0,21.0,71.0,5.0,3721.0,5051.0,6.0,1
18000.0,7,80000.0,6,6,607.67,1.8110042285638381,0.0,12.12,6.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
7500.0,10,139200.0,4,7,228.13,1.0,0.0,6.03,17.0,7.0,4.0,430.0,31.7,62567.0,7204.0,1.0,0
4000.0,1,45000.0,5,5,564.44,0.0,0.0,14.33,6.0,3.0,29.0,137.0,88.1,416.0,4233.0,1.0,1
10000.0,10,73000.0,6,6,323.43,4.0,0.0,10.16,17.0,9.0,19.0,164.0,44.3,25272.0,12512.0,2.0,1
8000.0,7,52000.0,6,5,202.22,0.0,0.0,17.27,8.0,2.0,64.0,162.0,66.8300107785702,8262.878065935047,7738.0,0.0,0
13425.0,6,27000.0,6,5,458.77,0.0,0.0,13.99,7.0,5.675353736832263,14.10822232888069,178.48733084417407,97.1,624.0,13796.095652770158,1.0,1
6000.0,7,43000.0,5,3,227.57,0.0,0.0,21.49,20.0,11.0,2.0,79.0,53.8,4615.0,1091.0,9.0,1
10075.0,3,31200.0,5,5,355.66,0.0,0.0,16.29,7.0,5.0,16.0,142.0,87.6,2564.0,3052.0,2.0,1
15000.0,10,60000.0,6,7,1812.24,4.0,0.0,6.03,15.0,8.0,6.0,428.0,26.7,37578.0,14538.0,5.0,0
7500.0,2,55000.0,5,4,2294.88,0.0,0.0,17.27,10.0,5.675353736832263,14.10822232888069,178.48733084417407,81.8,1744.0,13796.095652770158,7.0,0
10000.0,3,82000.0,6,7,311.36,5.0,0.0,7.62,11.0,3.0,28.0,209.0,65.7,6006.0,14711.0,1.0,0
24375.0,6,55000.0,5,6,8741.78,0.0,0.0,14.09,7.0,7.0,12.0,154.0,92.7,2646.0,4822.0,2.0,0
25000.0,10,80000.0,6,2,6566.25,2.0,0.0,23.76,11.0,5.675353736832263,14.10822232888069,178.48733084417407,96.0,351.0,13796.095652770158,5.0,0
20000.0,10,103000.0,5,3,552.16,0.0,0.0,21.98,13.0,5.675353736832263,14.10822232888069,178.48733084417407,89.4,1377.0,13796.095652770158,5.0,1
18000.0,10,90000.0,6,5,300.0,3.0,0.0,16.2,13.0,9.0,24.0,155.0,99.9,12.0,25635.0,2.0,1
8000.0,4,40000.0,5,5,273.39,0.0,0.0,13.99,9.0,5.675353736832263,14.10822232888069,178.48733084417407,18.8,8205.0,13796.095652770158,2.0,1
6500.0,0,41000.0,6,6,219.36,2.0,0.0,13.11,15.0,9.0,13.0,573.0,98.0,413.0,14213.0,2.0,1
16000.0,10,39000.0,6,5,399.97,3.0,0.0,17.27,7.0,6.0,14.0,102.0,79.4,4196.0,20384.0,3.0,1
18775.0,10,70000.0,6,6,2421.76,4.0,0.0,10.16,5.0,4.0,25.0,115.0,91.6,2621.0,47689.0,1.0,0
16950.0,8,42400.0,4,4,628.96,0.0,0.0,18.49,9.0,5.675353736832263,14.10822232888069,178.48733084417407,88.3,2060.0,13796.095652770158,4.0,0
11500.0,2,35600.0,6,3,318.93,3.0,0.0,22.2,9.0,6.0,4.0,80.0,95.8,381.0,20971.0,5.0,1
6000.0,2,30000.0,5,7,196.99,0.0,0.0,8.9,10.0,3.0,13.0,72.0,67.9,2923.0,2881.0,3.0,0
20000.0,4,150000.0,5,5,17706.66,1.0,1.0,16.78,9.0,4.0,11.0,231.0,47.2,4222.0,7564.0,2.0,0
12000.0,5,44000.0,6,6,6437.52,3.0,0.0,11.14,20.0,8.0,41.0,172.0,19.5,25709.0,9356.0,0.0,0
22200.0,2,85500.0,5,6,743.92,1.0,0.0,12.12,12.0,5.675353736832263,14.10822232888069,178.48733084417407,53.7,14956.0,13796.095652770158,6.0,0
7125.0,7,35000.0,4,4,261.36,0.0,0.0,19.05,12.0,5.0,1.0,112.0,51.5,1939.0,8235.0,13.0,1
12175.0,1,35000.0,4,6,410.83,1.0,1.0,13.11,9.0,7.0,2.0,138.0,54.4,14904.0,2725.0,1.0,0
9500.0,0,80000.0,6,7,6432.74,3.0,0.0,8.9,7.0,2.0,10.0,128.0,95.8,500.0,28792.0,5.0,0
3975.0,3,15000.0,5,4,146.51,0.0,0.0,19.52,5.0,4.0,2.0,112.0,37.9,1738.0,1025.0,3.0,0
10000.0,7,30000.0,5,6,327.33,0.0,0.0,10.99,7.0,5.0,1.0,105.0,64.1,10372.0,3120.0,1.0,0
8500.0,5,32000.0,4,4,306.32,1.0,0.0,17.77,18.0,5.675353736832263,14.10822232888069,178.48733084417407,102.0,0.0,13796.095652770158,9.0,1
1800.0,10,25000.0,5,7,749.6,0.0,0.0,6.62,16.0,5.675353736832263,14.10822232888069,178.48733084417407,27.7,26807.0,13796.095652770158,6.0,0
17625.0,1,45000.0,6,6,402.02,2.0,0.0,13.11,14.0,7.0,0.0,210.0,37.9,20420.0,10976.0,5.0,1
25000.0,10,89000.0,5,3,669.33,0.0,0.0,20.5,14.0,5.675353736832263,14.10822232888069,178.48733084417407,76.8,4719.0,13796.095652770158,1.0,1
10000.0,1,67000.0,5,6,4863.38,3.0,1.0,9.67,7.0,4.0,11.0,350.0,95.8,271.0,2276.0,1.0,0
15000.0,10,100000.0,6,7,4557.2,1.8110042285638381,0.0,7.62,12.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
15800.0,10,30000.0,5,3,406.74,1.8110042285638381,0.0,18.64,7.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
16000.0,10,106839.0,4,6,373.04,6.0,0.0,14.09,18.0,5.675353736832263,14.10822232888069,178.48733084417407,60.8,5611.0,13796.095652770158,7.0,1
8000.0,2,60000.0,5,5,274.85,0.0,0.0,14.47,11.0,7.0,16.0,100.0,51.2,21832.0,2863.0,5.0,0
8875.0,0,26500.0,6,7,293.96,3.0,0.0,7.62,9.0,5.0,7.0,411.0,10.2,8189.0,7200.0,2.0,0
5500.0,5,18572.85,5,6,181.75,0.0,0.0,10.16,5.0,3.0,23.0,67.0,66.9,2183.0,1326.0,1.0,0
17425.0,2,45000.0,6,6,12426.55,1.0,0.0,12.12,11.0,8.0,7.0,118.0,42.0,21562.0,11598.0,3.0,0
21000.0,6,104000.0,4,2,610.24,0.0,0.0,24.5,12.0,9.0,1.0,243.0,76.7,3351.0,1349.0,3.0,1
12800.0,2,62000.0,6,6,413.66,5.0,0.0,10.16,10.0,6.0,6.0,138.0,51.4,22964.0,32001.0,2.0,0
15800.0,10,60000.0,6,7,504.28,3.0,0.0,9.25,18.0,10.0,2.0,205.0,73.5,5910.0,16614.0,7.0,1
3000.0,2,86112.0,5,6,106.0,0.0,0.0,10.16,13.0,5.675353736832263,14.10822232888069,178.48733084417407,26.8,1756.0,13796.095652770158,8.0,0
12000.0,4,51750.0,6,6,9266.02,1.0,0.0,14.09,5.0,4.0,20.0,172.0,84.6,1689.0,6390.0,4.0,0
10000.0,2,32500.0,4,6,340.18,0.0,0.0,13.67,12.0,8.0,1.0,130.0,64.8,4155.0,656.0,3.0,1
2750.0,5,73401.0,5,4,1600.67,0.0,0.0,18.85,2.0,1.0,17.0,154.0,81.2,94.0,7436.0,1.0,0
21000.0,1,49920.0,5,4,403.9,0.0,0.0,18.75,4.0,3.0,14.0,119.0,93.6,847.0,3113.0,1.0,1
7900.0,9,45000.0,6,4,283.87,2.0,0.0,17.56,13.0,7.0,2.0,175.0,52.2,3683.0,10144.0,4.0,1
16225.0,10,67000.0,5,6,352.69,0.0,0.0,12.12,10.0,5.675353736832263,14.10822232888069,178.48733084417407,85.8,2718.0,13796.095652770158,1.0,0
15000.0,3,96000.0,5,5,4.43,0.0,1.0,14.33,12.0,6.0,19.0,307.0,16.9,40715.0,2570.0,2.0,0
10150.0,10,35500.0,5,6,7279.88,0.0,0.0,13.53,9.0,7.0,4.0,64.0,48.9,10112.0,2144.0,5.0,0
12675.0,9,110000.0,5,5,450.52,0.0,1.0,16.78,7.0,5.0,58.0,111.0,87.5,897.0,3478.0,0.0,1
4000.0,6,35000.0,6,7,2579.8,3.0,0.0,7.62,5.0,5.675353736832263,14.10822232888069,178.48733084417407,14.9,7211.0,13796.095652770158,2.0,0
35000.0,10,124000.0,6,3,949.83,1.0,0.0,21.15,11.0,7.0,23.0,230.0,74.8,3312.0,24704.0,3.0,1
16000.0,10,65000.0,6,3,441.73,2.0,2.0,21.98,15.0,6.0,4.0,201.0,66.3,3333.0,12163.0,6.0,1
24000.0,10,100000.0,6,7,750.82,6.0,0.0,7.9,12.0,8.0,21.0,159.0,71.9,9893.0,30959.0,2.0,0
25000.0,6,72000.0,6,3,710.52,2.0,0.0,23.4,13.0,7.0,4.0,133.0,78.1,4115.0,13785.0,3.0,1
5500.0,10,140000.0,6,6,4887.07,5.0,0.0,11.14,14.0,7.0,16.0,189.0,85.7,2933.0,22565.0,3.0,0
5000.0,10,830000.0,6,5,3226.54,2.0,0.0,14.33,24.0,7.0,2.0,258.0,36.7,23481.0,13155.0,10.0,0
15250.0,6,60000.0,6,6,507.4,1.0,0.0,12.12,16.0,9.0,3.0,134.0,85.8,2354.0,14278.0,4.0,1
20000.0,2,125000.0,6,7,19620.38,4.0,0.0,8.9,17.0,4.0,5.0,319.0,1.8,78573.0,24232.0,11.0,0
12000.0,4,75000.0,6,6,385.34,2.0,0.0,9.71,12.0,6.0,1.0,184.0,56.0,6374.0,13986.0,4.0,0
31300.0,1,150000.0,5,4,1155.58,0.0,0.0,19.52,15.0,12.0,12.0,157.0,98.7,306.0,3735.0,1.0,1
6000.0,10,42000.0,5,5,208.63,0.0,0.0,15.31,4.0,4.0,6.0,186.0,55.7,2971.0,932.0,1.0,0
35000.0,10,130000.0,6,6,22015.64,5.0,0.0,10.99,14.0,5.0,30.0,177.0,77.7,20089.0,20167.0,0.0,0
3250.0,3,43000.0,5,4,2950.52,0.0,0.0,19.52,5.0,3.0,3.0,56.0,96.0,121.0,1777.0,4.0,0
15850.0,0,36000.0,4,5,7190.26,0.0,0.0,16.29,9.0,6.0,16.0,133.0,84.9,4310.0,4174.0,7.0,0
14075.0,3,50500.0,5,6,468.3,0.0,0.0,12.12,9.0,5.675353736832263,14.10822232888069,178.48733084417407,72.7,2727.0,13796.095652770158,5.0,1
10000.0,6,80000.0,6,5,350.59,2.0,0.0,15.8,14.0,5.0,14.0,116.0,65.1,873.0,16986.0,9.0,1
5000.0,8,35000.0,5,6,3318.75,0.0,0.0,13.05,6.0,4.0,17.0,157.0,32.5,17618.0,2422.0,1.0,0
10000.0,10,132000.0,6,6,340.18,3.0,0.0,13.67,10.0,5.0,2.0,140.0,87.3,1699.0,6043.0,3.0,1
3775.0,2,33000.0,5,2,2399.97,0.0,0.0,24.08,3.0,2.0,4.0,59.0,49.9,1753.0,1897.0,4.0,0
29100.0,9,66000.0,6,5,727.45,7.0,0.0,17.27,11.0,4.0,6.0,176.0,37.9,38649.0,21648.0,3.0,1
10000.0,4,45000.0,6,6,326.16,3.0,0.0,10.74,12.0,5.675353736832263,14.10822232888069,178.48733084417407,53.6,11328.0,13796.095652770158,3.0,1
12000.0,4,71000.0,5,6,7229.45,0.0,0.0,13.11,9.0,4.0,5.0,64.0,67.7,1745.0,1429.0,5.0,0
20000.0,3,60000.0,6,4,1258.59,2.0,0.0,18.25,15.0,12.0,3.0,218.0,88.7,1566.0,6136.0,5.0,0
24575.0,10,55000.0,6,3,673.16,3.0,0.0,21.6,13.0,9.0,12.0,163.0,98.2,312.0,16498.0,3.0,1
9750.0,2,28525.0,5,5,3476.64,0.0,0.0,14.33,7.0,5.0,4.0,230.0,38.0,12771.0,1386.0,2.0,0
17000.0,7,77600.0,6,5,1213.39,3.0,0.0,15.31,12.0,5.0,0.0,157.0,100.3,0.0,11782.0,7.0,1
21000.0,10,90000.0,4,7,190.13,7.0,0.0,8.9,14.0,4.0,4.0,141.0,41.3,17272.0,35253.0,3.0,0
24000.0,5,56000.0,5,4,640.01,0.0,0.0,20.31,17.0,9.0,1.0,156.0,27.3,23332.0,3216.0,8.0,1
7200.0,10,77300.08,5,5,5420.74,0.0,0.0,15.8,8.0,4.0,20.0,135.0,59.5,6396.0,2735.0,2.0,0
24000.0,3,185000.0,5,7,750.81,0.0,0.0,7.9,7.0,3.0,28.0,160.0,44.1,11634.0,36113.0,1.0,0
17000.0,4,51000.0,5,6,11578.58,0.0,0.0,10.64,12.0,6.0,8.0,112.0,72.1,5545.0,3654.0,3.0,0
3650.0,7,21000.0,5,4,133.41,0.0,0.0,18.85,3.0,1.0,16.0,104.0,100.7,0.0,2854.0,1.0,0
16000.0,4,54000.0,5,6,543.2,0.0,0.0,13.53,10.0,6.0,3.0,75.0,87.4,918.0,1502.0,3.0,1
20050.0,10,50000.0,6,5,478.05,3.0,0.0,15.1,7.0,4.0,12.0,155.0,73.3,7313.0,32056.0,2.0,1
15000.0,4,40000.0,5,3,479.33,0.0,0.0,21.0,16.0,12.0,1.0,137.0,67.1,4908.0,1723.0,3.0,1
18000.0,7,88000.0,5,6,410.57,0.0,1.0,13.11,18.0,5.0,5.0,224.0,49.7,17152.0,6187.0,8.0,1
6000.0,5,35000.0,5,6,5467.33,0.0,0.0,10.16,6.0,5.0,15.0,113.0,41.4,4983.0,629.0,4.0,0
4000.0,2,19000.0,5,6,132.31,1.8110042285638381,0.0,11.71,4.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
10500.0,4,30000.0,5,7,100.0,0.0,0.0,7.9,6.0,3.0,13.0,90.0,67.5,3740.0,1673.0,2.0,1
7750.0,8,24154.0,6,5,277.36,1.0,0.0,17.27,6.0,4.0,5.0,105.0,84.5,2290.0,3848.0,6.0,1
1000.0,0,18500.0,5,5,34.49,0.0,1.0,15.31,5.0,3.0,4.0,113.0,99.1,93.0,1540.0,4.0,0
12000.0,10,38480.0,5,5,7707.88,0.0,0.0,14.33,10.0,6.0,1.0,121.0,35.4,5577.0,1695.0,3.0,0
12025.0,1,35000.0,6,5,412.92,1.0,0.0,14.33,16.0,6.0,5.0,138.0,100.0,6.0,7025.0,4.0,1
6950.0,0,28000.0,5,3,268.68,0.0,0.0,22.9,11.0,9.0,2.0,114.0,77.0,2204.0,1860.0,3.0,1
28000.0,10,85000.0,6,7,3465.99,5.0,0.0,7.62,5.0,1.0,15.0,156.0,17.1,19890.0,51417.0,2.0,0
24000.0,7,82000.0,6,5,20467.11,1.0,0.0,16.2,14.0,4.0,16.0,129.0,89.8,691.0,26176.0,8.0,0
35000.0,3,140000.0,6,6,17205.22,2.0,0.0,13.67,12.0,5.675353736832263,14.10822232888069,178.48733084417407,6.5,36913.0,13796.095652770158,8.0,0
10000.0,10,67000.0,6,6,4511.55,1.8110042285638381,0.0,10.74,14.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
7200.0,6,35000.0,6,5,252.43,1.0,0.0,15.8,11.0,9.0,4.0,151.0,91.3,419.0,12266.0,3.0,1
10000.0,5,65000.0,6,5,349.65,1.0,0.0,15.61,13.0,9.0,35.0,173.0,99.0,245.0,14852.0,0.0,1
20000.0,1,100000.0,6,7,360.48,6.0,0.0,8.9,8.0,2.0,87.0,142.0,7.9,55231.0,32565.0,1.0,0
6500.0,7,23000.0,5,6,219.45,0.0,0.0,12.12,7.0,5.0,8.0,81.0,75.4,1942.0,3674.0,2.0,0
10000.0,10,80000.0,5,5,2788.52,0.0,0.0,16.29,7.0,5.0,12.0,113.0,77.0,7745.0,8414.0,2.0,0
30000.0,3,102000.0,6,6,684.29,2.0,0.0,13.11,17.0,8.0,12.0,142.0,34.5,49293.0,16748.0,8.0,1
15600.0,10,66000.0,6,5,365.66,1.0,0.0,14.33,11.0,6.0,2.0,289.0,73.3,7914.0,12428.0,2.0,1
10000.0,1,70000.0,6,5,343.0,4.0,0.0,14.33,11.0,4.0,1.0,173.0,55.1,14378.0,2609.0,4.0,0
9600.0,5,56600.0,5,6,964.45,0.0,0.0,13.11,8.0,4.0,33.0,122.0,94.0,661.0,3116.0,0.0,0
16000.0,10,40000.0,6,4,12249.11,4.0,1.0,17.57,11.0,4.0,1.0,154.0,27.6,5575.0,4137.0,3.0,0
15000.0,2,43000.0,6,3,409.95,0.0,0.0,21.49,16.0,8.0,17.0,192.0,87.4,884.0,5713.0,8.0,1
16800.0,0,49000.0,6,2,4485.53,0.0,0.0,23.83,4.0,4.0,4.0,248.0,91.4,180.0,1695.0,1.0,0
9125.0,10,32000.0,6,7,284.35,2.0,0.0,7.62,10.0,4.0,11.0,191.0,30.6,15468.0,19999.0,7.0,1
11250.0,3,62628.8,6,7,36.29,6.0,0.0,6.03,14.0,4.0,14.0,133.0,47.1,13232.0,16913.0,4.0,1
18250.0,10,45000.0,6,3,35.0,3.0,0.0,21.7,12.0,9.0,10.0,159.0,96.5,208.0,11478.0,8.0,1
35000.0,1,120000.0,5,4,926.71,2.0,0.0,19.97,8.0,3.0,12.0,259.0,63.0,12723.0,5179.0,4.0,1
15000.0,3,84000.0,5,6,491.9,0.0,0.0,11.14,5.0,4.0,13.0,127.0,85.5,1119.0,3016.0,1.0,0
9975.0,6,50000.0,6,6,2316.31,5.0,0.0,14.09,6.0,3.0,4.0,64.0,66.4,3694.0,34370.0,4.0,0
18600.0,10,46000.0,4,3,503.2,1.0,0.0,21.0,9.0,5.0,5.0,198.0,73.4,6274.0,2743.0,4.0,1
24575.0,10,55000.0,6,3,928.18,4.0,0.0,21.0,14.0,6.0,15.0,182.0,86.5,1420.0,6135.0,4.0,1
10000.0,1,44000.0,5,6,324.63,0.0,0.0,9.76,16.0,5.675353736832263,14.10822232888069,178.48733084417407,63.7,1740.0,13796.095652770158,0.0,0
35000.0,1,107000.0,5,3,500.0,0.0,0.0,21.0,16.0,5.675353736832263,14.10822232888069,178.48733084417407,94.6,1312.0,13796.095652770158,3.0,1
2000.0,0,21614.4,4,6,1133.78,1.8110042285638381,0.0,10.65,5.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
5900.0,3,43000.0,5,6,4686.26,0.0,0.0,13.11,8.0,6.0,2.0,118.0,67.3,6710.0,4928.0,6.0,0
11000.0,1,54000.0,5,4,571.14,1.0,0.0,17.56,6.0,3.0,15.0,145.0,28.3,502.0,36242.0,2.0,1
5800.0,4,62500.0,5,7,1896.74,1.8110042285638381,0.0,6.03,7.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
10000.0,10,38000.0,4,5,1039.39,2.0,0.0,15.8,13.0,7.0,3.0,59.0,74.2,1626.0,12380.0,5.0,0
17500.0,5,40000.0,5,6,590.22,0.0,0.0,13.11,11.0,9.0,14.0,142.0,95.2,1188.0,2787.0,3.0,0
16400.0,10,80000.0,6,6,9438.11,2.0,1.0,11.14,13.0,6.0,12.0,113.0,46.4,12117.0,16579.0,2.0,0
9550.0,10,48000.0,6,5,329.42,0.0,0.0,14.65,6.0,5.675353736832263,14.10822232888069,178.48733084417407,100.9,0.0,13796.095652770158,3.0,1
12000.0,1,96000.0,6,7,381.04,2.0,0.0,8.9,19.0,3.0,2.0,223.0,89.4,879.0,21169.0,5.0,1
12000.0,3,50000.0,6,6,7503.15,1.0,0.0,10.16,17.0,9.0,8.0,113.0,35.2,41327.0,14392.0,7.0,0
27175.0,10,62000.0,6,3,750.99,3.0,0.0,21.98,8.0,3.0,22.0,189.0,58.7,3017.0,16266.0,5.0,1
18350.0,3,50000.0,6,5,695.16,0.0,0.0,16.29,11.0,7.0,9.0,67.0,82.3,2041.0,1795.0,7.0,1
10650.0,8,52000.0,6,5,8296.81,6.0,0.0,15.8,9.0,8.0,3.0,228.0,90.6,1288.0,2678.0,4.0,0
10000.0,9,78000.0,6,6,327.34,4.0,1.0,10.99,15.0,6.0,4.0,346.0,52.2,17048.0,10130.0,6.0,1
26000.0,3,140000.0,6,6,17244.49,3.0,0.0,12.35,13.0,6.0,5.0,446.0,7.6,67288.0,2084.0,6.0,0
20000.0,1,57120.0,5,2,581.18,0.0,0.0,24.5,13.0,8.0,27.0,124.0,102.3,0.0,1942.0,0.0,1
14000.0,10,90000.0,6,6,8485.7,3.0,0.0,12.12,8.0,3.0,4.0,118.0,49.6,4085.0,17954.0,4.0,0
8400.0,5,47000.0,6,5,290.95,1.0,0.0,14.98,10.0,6.0,4.0,76.0,74.6,940.0,14264.0,4.0,0
10000.0,7,36000.0,6,5,2308.69,1.8110042285638381,0.0,13.49,11.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
14000.0,3,40000.0,6,5,338.97,2.0,0.0,15.8,12.0,1.0,11.0,80.0,28.9,2772.0,8876.0,9.0,1
2000.0,5,45000.0,5,4,392.49,0.0,0.0,18.75,6.0,5.675353736832263,14.10822232888069,178.48733084417407,83.4,216.0,13796.095652770158,4.0,0
7000.0,8,33500.0,6,6,6907.37,2.0,0.0,12.12,6.0,5.0,9.0,144.0,72.2,2806.0,33380.0,2.0,0
12000.0,10,36600.0,5,5,5986.41,0.0,0.0,17.1,5.0,3.0,11.0,175.0,94.4,694.0,5685.0,1.0,0
8325.0,7,24000.0,5,5,1416.76,0.0,0.0,14.33,10.0,5.675353736832263,14.10822232888069,178.48733084417407,35.2,18933.0,13796.095652770158,5.0,0
25000.0,6,104000.0,6,3,690.19,0.0,0.0,21.98,8.0,4.0,12.0,82.0,50.1,13881.0,3818.0,6.0,1
10000.0,0,40000.0,6,4,356.48,3.0,0.0,16.99,5.0,3.0,21.0,219.0,97.7,52.0,15962.0,2.0,1
6000.0,3,45000.0,4,6,2987.94,2.0,0.0,11.99,7.0,4.0,11.0,243.0,75.3,6771.0,4393.0,4.0,0
9000.0,10,75000.0,4,6,354.5,3.0,0.0,12.12,5.0,3.0,52.0,135.0,60.4,356.0,46525.0,1.0,1
25550.0,10,61000.0,6,6,20271.94,3.0,0.0,10.99,10.0,4.0,7.0,409.0,17.9,37697.0,30043.0,4.0,0
12000.0,3,61513.0,6,6,399.26,5.0,0.0,12.12,9.0,4.0,2.0,150.0,65.4,8653.0,23039.0,1.0,1
10000.0,5,42000.0,4,6,6561.13,0.0,0.0,11.14,13.0,3.0,5.0,106.0,36.7,17225.0,849.0,3.0,0
10000.0,8,48000.0,5,6,10101.52,0.0,0.0,12.12,8.0,7.0,5.0,292.0,61.7,18287.0,4372.0,1.0,0
20950.0,3,48500.0,5,5,508.13,0.0,0.0,15.88,7.0,2.0,13.0,167.0,84.2,2179.0,6170.0,1.0,1
35000.0,6,92000.0,4,4,112.18,1.0,0.0,18.49,20.0,12.0,3.0,145.0,89.2,4502.0,5528.0,3.0,0
12000.0,2,75000.0,6,6,408.22,2.0,0.0,13.67,9.0,5.0,5.0,119.0,86.4,1444.0,11992.0,2.0,1
22750.0,5,85000.0,5,5,550.83,0.0,0.0,15.8,7.0,4.0,4.0,83.0,73.5,3016.0,4709.0,1.0,1
11300.0,0,39312.0,4,6,365.47,0.0,0.0,10.16,6.0,4.0,20.0,144.0,84.1,1652.0,5824.0,4.0,1
12375.0,7,40000.0,5,5,298.38,0.0,0.0,15.61,8.0,3.0,14.0,218.0,65.3,8295.0,3243.0,3.0,1
18000.0,6,78200.0,6,3,508.47,2.0,0.0,23.1,19.0,12.0,13.0,88.0,97.1,490.0,9725.0,9.0,1
10000.0,2,30000.0,4,4,363.99,0.0,0.0,18.49,5.0,3.0,11.0,214.0,101.9,0.0,4821.0,2.0,1
13475.0,5,84800.0,5,6,442.71,0.0,0.0,11.14,17.0,5.675353736832263,14.10822232888069,178.48733084417407,22.6,3782.0,13796.095652770158,16.0,0
15300.0,6,50100.0,5,3,576.43,0.0,0.0,21.0,23.0,8.0,5.0,137.0,99.6,31.0,2285.0,6.0,1
10000.0,1,60000.0,6,6,641.44,2.0,0.0,9.67,12.0,5.0,15.0,159.0,70.9,5968.0,13695.0,3.0,0
6000.0,5,50000.0,5,7,197.23,1.8110042285638381,0.0,7.9,4.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
6000.0,10,111000.0,6,3,233.52,2.0,0.0,23.4,11.0,4.0,11.0,62.0,99.5,140.0,15960.0,9.0,1
16400.0,10,70000.0,5,6,2599.2,5.0,0.0,9.71,21.0,10.0,1.0,198.0,65.6,12429.0,17336.0,4.0,0
18250.0,7,60000.0,6,4,13741.29,6.0,0.0,19.72,13.0,5.675353736832263,14.10822232888069,178.48733084417407,79.3,4936.0,13796.095652770158,4.0,0
30000.0,7,260000.0,6,2,20686.44,2.0,0.0,23.28,14.0,5.675353736832263,14.10822232888069,178.48733084417407,85.2,3310.0,13796.095652770158,3.0,0
12000.0,10,41000.0,5,5,421.18,0.0,0.0,15.88,7.0,4.0,8.0,134.0,82.9,737.0,3302.0,8.0,1
14400.0,3,60000.0,5,4,383.12,0.0,0.0,20.2,12.0,5.0,6.0,142.0,50.6,5536.0,2448.0,6.0,1
33425.0,10,113000.0,6,5,788.25,1.8110042285638381,0.0,14.65,15.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
15000.0,6,82000.0,5,4,545.52,0.0,0.0,18.49,9.0,8.0,1.0,76.0,50.0,9542.0,2616.0,3.0,0
12000.0,7,86204.75,5,7,747.5,0.0,0.0,7.62,4.0,4.0,9.0,146.0,29.8,28920.0,3070.0,1.0,0
18575.0,5,70000.0,5,6,12242.33,0.0,1.0,10.99,17.0,5.0,7.0,189.0,63.0,11693.0,2216.0,4.0,0
6000.0,7,100000.0,5,6,197.94,3.0,0.0,11.55,8.0,3.0,8.0,143.0,77.3,9328.0,27981.0,3.0,0
